station,tstamp,value,quality,var_name,type
10067001,2018-05-11 00:00:00,157,Poor,Discharge (cfs),approved
10067001,2018-05-10 00:00:00,156,Poor,Discharge (cfs),approved
10067001,2018-05-09 00:00:00,162,Poor,Discharge (cfs),approved
10067001,2018-05-08 00:00:00,179,Poor,Discharge (cfs),approved
10067001,2018-05-07 00:00:00,197,Poor,Discharge (cfs),approved
10067001,2018-05-06 00:00:00,215,Poor,Discharge (cfs),approved
10067001,2018-05-05 00:00:00,236,Poor,Discharge (cfs),approved
10067001,2018-05-04 00:00:00,264,Poor,Discharge (cfs),approved
10067001,2018-05-03 00:00:00,295,Fair,Discharge (cfs),approved
10067001,2018-05-02 00:00:00,330,Fair,Discharge (cfs),approved
10067001,2018-05-01 00:00:00,363,Poor,Discharge (cfs),approved
10067001,2018-04-30 00:00:00,400,Poor,Discharge (cfs),approved
10067001,2018-04-29 00:00:00,445,Poor,Discharge (cfs),approved
10067001,2018-04-28 00:00:00,508,Poor,Discharge (cfs),approved
10067001,2018-04-27 00:00:00,605,Poor,Discharge (cfs),approved
10067001,2018-04-26 00:00:00,754,Estimated,Discharge (cfs),approved
10067001,2018-04-25 00:00:00,905,Estimated,Discharge (cfs),approved
10067001,2018-04-24 00:00:00,1060,Estimated,Discharge (cfs),approved
10067001,2018-04-23 00:00:00,1180,Estimated,Discharge (cfs),approved
10067001,2018-04-22 00:00:00,1110,Estimated,Discharge (cfs),approved
10067001,2018-04-21 00:00:00,1030,Estimated,Discharge (cfs),approved
10067001,2018-04-20 00:00:00,663,Estimated,Discharge (cfs),approved
10067001,2018-04-19 00:00:00,410,Poor,Discharge (cfs),approved
10067001,2018-04-18 00:00:00,310,Fair,Discharge (cfs),approved
10067001,2018-04-17 00:00:00,277,Fair,Discharge (cfs),approved
10067001,2018-04-16 00:00:00,282,Fair,Discharge (cfs),approved
10067001,2018-04-15 00:00:00,302,Fair,Discharge (cfs),approved
10067001,2018-04-14 00:00:00,291,Poor,Discharge (cfs),approved
10067001,2018-04-13 00:00:00,223,Poor,Discharge (cfs),approved
10067001,2018-04-12 00:00:00,166,Poor,Discharge (cfs),approved
10067001,2017-11-05 00:00:00,83.2,Fair,Discharge (cfs),approved
10067001,2017-11-04 00:00:00,81.2,Fair,Discharge (cfs),approved
10067001,2017-11-03 00:00:00,76.9,Fair,Discharge (cfs),approved
10067001,2017-11-02 00:00:00,80.2,Fair,Discharge (cfs),approved
10067001,2017-11-01 00:00:00,85.4,Fair,Discharge (cfs),approved
10067001,2017-10-31 00:00:00,84.9,Fair,Discharge (cfs),approved
10067001,2017-10-30 00:00:00,85.3,Fair,Discharge (cfs),approved
10067001,2017-10-29 00:00:00,85.8,Fair,Discharge (cfs),approved
10067001,2017-10-28 00:00:00,87.5,Fair,Discharge (cfs),approved
10067001,2017-10-27 00:00:00,89.9,Poor,Discharge (cfs),approved
10067001,2017-10-26 00:00:00,95.1,Poor,Discharge (cfs),approved
10067001,2017-10-25 00:00:00,101,Poor,Discharge (cfs),approved
10067001,2017-10-24 00:00:00,106,Poor,Discharge (cfs),approved
10067001,2017-10-23 00:00:00,109,Poor,Discharge (cfs),approved
10067001,2017-10-22 00:00:00,110,Poor,Discharge (cfs),approved
10067001,2017-10-21 00:00:00,111,Poor,Discharge (cfs),approved
10067001,2017-10-20 00:00:00,118,Poor,Discharge (cfs),approved
10067001,2017-10-19 00:00:00,128,Poor,Discharge (cfs),approved
10067001,2017-10-18 00:00:00,139,Poor,Discharge (cfs),approved
10067001,2017-10-17 00:00:00,147,Poor,Discharge (cfs),approved
10067001,2017-10-16 00:00:00,155,Poor,Discharge (cfs),approved
10067001,2017-10-15 00:00:00,166,Poor,Discharge (cfs),approved
10067001,2017-10-14 00:00:00,177,Poor,Discharge (cfs),approved
10067001,2017-10-13 00:00:00,207,Poor,Discharge (cfs),approved
10067001,2017-10-12 00:00:00,241,Poor,Discharge (cfs),approved
10067001,2017-10-11 00:00:00,272,Poor,Discharge (cfs),approved
10067001,2017-10-10 00:00:00,309,Fair,Discharge (cfs),approved
10067001,2017-10-09 00:00:00,372,Poor,Discharge (cfs),approved
10067001,2017-10-08 00:00:00,437,Poor,Discharge (cfs),approved
10067001,2017-10-07 00:00:00,527,Poor,Discharge (cfs),approved
10067001,2017-10-06 00:00:00,600,Poor,Discharge (cfs),approved
10067001,2017-10-05 00:00:00,649,Poor,Discharge (cfs),approved
10067001,2017-10-04 00:00:00,603,Poor,Discharge (cfs),approved
10067001,2017-10-03 00:00:00,453,Poor,Discharge (cfs),approved
10067001,2017-10-02 00:00:00,254,Poor,Discharge (cfs),approved
10067001,2017-10-01 00:00:00,216,Poor,Discharge (cfs),approved
10067001,2017-09-30 00:00:00,238,Poor,Discharge (cfs),approved
10067001,2017-09-29 00:00:00,270,Poor,Discharge (cfs),approved
10067001,2017-09-28 00:00:00,298,Fair,Discharge (cfs),approved
10067001,2017-09-27 00:00:00,309,Fair,Discharge (cfs),approved
10067001,2017-09-26 00:00:00,311,Fair,Discharge (cfs),approved
10067001,2017-09-25 00:00:00,262,Poor,Discharge (cfs),approved
10067001,2017-09-24 00:00:00,175,Poor,Discharge (cfs),approved
10067001,2017-09-23 00:00:00,107,Poor,Discharge (cfs),approved
10067001,2017-09-22 00:00:00,83.3,Fair,Discharge (cfs),approved
